shop,datetime,price_reg,price_promo,article,name,category_path
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:54:46,1599,1599,в240887,"Вино ""Dumanet"" Chardonnay Grande Reserve, 2023 ",Вино
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:54:50,1499,1499,в211766,"Вино ""Dumanet"" Chardonnay Grande Reserve, 2022 ",Вино
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:54:47,1299,1299,в240886,"Вино ""Dumanet"" Merlot, Pays d'Oc IGP, 2023 ",Вино
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:54:50,1299,1299,в223546,"Вино ""Dumanet"" Merlot, Pays d'Oc IGP, 2022 ",Вино
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:54:47,1399,1399,в232825,"Вино Lavau, ""EnvyFol"" Merlot, Pays d'Oc IGP, 2022 ",Вино
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:54:50,1199,1199,в201742,"Вино Lavau, ""EnvyFol"" Merlot, Pays d'Oc IGP, 2020 ",Вино
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:54:54,1990,1990,в243525,"Вино Ramirez de la Piscina, Blanco Fermentado en Barrica, Rioja DOCa, 2022 ",Вино
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:54:57,1699,1699,в211759,"Вино Ramirez de la Piscina, Blanco Fermentado en Barrica, Rioja DOCa, 2020 ",Вино
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:54:55,2490,2490,в235548,"Вино ""Vinos del Viento"" Amber, Campo de Borja DO, 2023 ",Вино
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:54:58,2099,2099,в206492,"Вино ""Vinos del Viento"" Amber, Campo de Borja DO, 2022 ",Вино
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:54:54,1499,1499,в243539,"Вино ""Corkout"" Gruner Veltliner, 2023 ",Вино
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:54:57,1299,1299,в211750,"Вино ""Corkout"" Gruner Veltliner, 2022 ",Вино
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:54:59,929,929,в160041,"Вино ""Corkout"" Gruner Veltliner, 2019 ",Вино
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:55:01,999,999,в182467,"Вино ""Corkout"" Gruner Veltliner, 2021 ",Вино
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:54:56,1699,1699,в221568,"Вино Cantina Diomede, ""Orea"" Primitivo, Puglia IGP, 2022 ",Вино
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:54:58,1199,1199,в180286,"Вино Cantina Diomede, ""Orea"" Primitivo, Puglia IGP, 2020 ",Вино
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:55:01,1299,1299,в206494,"Вино Cantina Diomede, ""Orea"" Primitivo, Puglia IGP, 2021 ",Вино
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:55:03,1319,1319,в123335,"Вино Cantina Diomede, ""Orea"" Primitivo, Puglia IGP, 2017 ",Вино
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:55:05,1299,1299,в154034,"Вино Cantina Diomede, ""Orea"" Primitivo, Puglia IGP, 2019 ",Вино
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:55:02,2299,2299,в227160,"Вино Montemajor, ""Quattronotti"" Appassimento Negroamaro, Salento IGT, 2022 ",Вино
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:55:05,1699,1699,в206498,"Вино Montemajor, ""Quattronotti"" Appassimento Negroamaro, Salento IGT, 2021 ",Вино
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:55:07,1699,1699,в167812,"Вино Montemajor, ""Quattronotti"" Appassimento Negroamaro, Salento IGT, 2020 ",Вино
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:55:06,2199,2199,в247781,"Вино Cantine Risveglio, ""Susu'"" Susumaniello, Salento IGT, 2022 ",Вино
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:55:09,1999,1999,в201725,"Вино Cantine Risveglio, ""Susu'"" Susumaniello, Salento IGT, 2020 ",Вино
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:55:12,1999,1999,в217050,"Вино Cantine Risveglio, ""Susu'"" Susumaniello, Salento IGT, 2021 ",Вино
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:55:10,1499,1499,в217047,"Вино Lavau, ""LivAzur"", Mediterranee IGP, 2022 ",Вино
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:55:13,1399,1399,в206548,"Вино Lavau, ""LivAzur"", Mediterranee IGP, 2021 ",Вино
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:55:13,4390,4390,в232836,"Вино Montedidio, ""Papias"" Primitivo di Manduria DOC, 2021 ",Вино
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:55:15,3290,3290,в198250,"Вино Montedidio, ""Papias"" Primitivo di Manduria DOC, 2018 ",Вино
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:55:01,1399,1399,в232838,"Вино ""Hoffman"" Sauvignon Blanc, 2023 ",Вино
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:55:03,839,839,в123336,"Вино ""Hoffman"" Sauvignon Blanc, 2018 ",Вино
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:55:05,839,839,в142486,"Вино ""Hoffman"" Sauvignon Blanc, 2019 ",Вино
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:55:09,1180,1180,в160654,"Вино ""Hoffman"" Sauvignon Blanc, 2020 ",Вино
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:55:13,1199,1199,в182457,"Вино ""Hoffman"" Sauvignon Blanc, 2021 ",Вино
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:55:16,1299,1299,в211735,"Вино ""Hoffman"" Sauvignon Blanc, 2022 ",Вино
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:55:16,1599,1599,в227158,"Вино ""40"" Quaranta Zinfandel, Puglia IGT, 2022 ",Вино
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:55:18,1199,1199,в192645,"Вино ""40"" Quaranta Zinfandel, Puglia IGT, 2020 ",Вино
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:55:20,1199,1199,в206486,"Вино ""40"" Quaranta Zinfandel, Puglia IGT, 2021 ",Вино
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:27,5490,4550,в247790,"Шампанское ""Henry de Valbert"" Cuvee Tradition Brut, Champagne AOC ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:27,1599,1599,в217041,"Игристое вино Bodegas San Valero, ""Origium"" Brut Nature Cava ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:27,2799,2799,в198197,"Игристое вино ""Pierre Brecht"" Cremant d'Alsace Blanc de Noirs Brut AOC ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:27,1799,1799,в122544,"Игристое вино Marsuret, ""L'Ars"" Prosecco Treviso DOC Brut ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:29,2299,2299,в122541,"Игристое вино Marsuret, Prosecco Valdobiadene Superiore ""San Boldo"" DOCG Brut ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:29,1799,1799,в247789,"Игристое вино Pitars, Prosecco DOC Brut ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:29,2490,2490,в33435,"Игристое вино ""Mondoro"" Prosecco DOC ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:30,3799,3799,в33436,"Игристое вино ""Mondoro"" Prosecco DOC, gift box ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:31,2190,2190,в235253,"Игристое вино Canti, Asti DOCG, 2023 ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:32,989,989,в252092,"Игристое вино Canti, Asti DOCG, 2023,  200 мл",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:30,2190,2190,в16638,"Игристое вино ""Martini"" Prosecco DOC ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:32,429,429,в35652,"Игристое вино ""Martini"" Prosecco DOC,  200 мл",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:33,2790,2790,в51159,"Игристое вино ""Martini"" Prosecco DOC, gift box ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:33,739,739,в89972,"Игристое вино ""Martini"" Prosecco DOC,  187 мл",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:29,2490,2490,в2603,"Игристое вино Asti ""Martini"" ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:30,1329,1329,в2600,"Игристое вино Asti Martini,  375 мл",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:31,2790,2790,в2604,"Игристое вино Asti ""Martini"", gift box ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:32,3250,3250,в2606,"Игристое вино Asti Martini, in box,  1.5 л",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:33,13990,13990,в2607,"Игристое вино Asti ""Martini"", in box,  6 л",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:34,470,470,в16637,"Игристое вино Asti ""Martini"",  200 мл",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:35,3410,3410,в56089,"Игристое вино Asti ""Martini"",  1.5 л",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:35,869,869,в92058,"Игристое вино Asti ""Martini"",  187 мл",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:33,679,679,в11675,"Игристое вино Абрау-Дюрсо, ""Русское игристое"" Брют ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:35,319,319,в51418,"Игристое вино Абрау-Дюрсо, Брют,  375 мл",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:36,899,899,в90720,"Игристое вино Абрау-Дюрсо, ""Русское игристое"" Брют, в подарочной коробке ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:37,229,229,в150330,"Игристое вино Абрау-Дюрсо, ""Русское игристое"" Брют,  200 мл",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:35,649,649,в57823,"Игристое вино ""Chateau Tamagne"" Brut Blanc ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:36,209,209,в66861,"Игристое вино ""Chateau Tamagne"" Brut Blanc,  200 мл",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:37,1360,1360,в94765,"Игристое вино ""Chateau Tamagne"" Brut Blanc,  1.5 л",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:38,2140,2140,в86205,"Игристое вино Villa degli Olmi, ""Corte dei Rovi"" Extra Dry, Prosecco DOC ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:37,2150,2150,в2568,"Игристое вино Asti ""Mondoro"" ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:38,3120,3120,в2569,"Игристое вино Asti ""Mondoro"", gift box ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:39,2720,2720,в2572,"Игристое вино Asti ""Mondoro"", gift box,  1.5 л",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:32,10990,7899,в2752,"Шампанское Moet & Chandon, Brut ""Imperial"", gift box ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:33,2120,2120,в2748,"Шампанское Moet & Chandon, Brut ""Imperial"",  200 мл",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:34,7050,7050,в2749,"Шампанское Moet & Chandon, Brut ""Imperial"",  375 мл",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:35,8990,8990,в2750,"Шампанское Moet & Chandon, Brut ""Imperial"" ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:36,26490,26490,в2751,"Шампанское Moet & Chandon, Brut ""Imperial"",  1.5 л",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:38,78490,78490,в2753,"Шампанское Moet & Chandon, Brut ""Imperial"", with wooden box,  3 л",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:39,138990,138990,в32221,"Шампанское Moet & Chandon, Brut ""Imperial"", with wooden box,  6 л",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:40,218990,218990,в51625,"Шампанское Moet & Chandon, Brut ""Imperial"", with wooden box,  12 л",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:41,10350,10350,в54925,"Шампанское Moet & Chandon, Brut ""Imperial"", gift box,  1.5 л",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:40,1339,1339,в17531,"Игристое вино Абрау-Дюрсо, ""Виктор Дравиньи"" Брют ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:41,1099,1099,в46477,"Игристое вино Абрау-Дюрсо, ""Виктор Дравиньи"" Брют,  375 мл",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:42,1719,1719,в143871,"Игристое вино Абрау-Дюрсо, ""Виктор Дравиньи"" Брют, в подарочной коробке ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:41,2570,2570,в56949,"Игристое вино ""La Gioiosa"" Prosecco DOC Treviso Brut ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:41,959,959,в76023,"Игристое вино ""La Gioiosa"" Prosecco DOC Treviso Brut,  200 мл",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:42,1790,1790,в105148,"Игристое вино ""La Gioiosa"" Prosecco DOC Treviso Brut,  375 мл",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:43,2990,2990,в185393,"Игристое вино ""La Gioiosa"" Prosecco DOC Treviso Brut, gift box ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:39,11310,11310,в2847,"Шампанское Veuve Clicquot, Brut, with gift box ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:41,5890,5890,в2845,"Шампанское ""Veuve Clicquot"" Brut,  375 мл",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:42,10490,8990,в2846,"Шампанское Veuve Clicquot, Brut ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:42,12490,12490,в2848,"Шампанское Veuve Clicquot Brut with gift box,  1.5 л",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:44,22490,22490,в205210,"Шампанское Veuve Clicquot, Brut,  1.5 л",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:44,689,689,в11676,"Игристое вино Абрау-Дюрсо, ""Русское игристое"" Полусухое ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:44,1829,1829,в1052,"Игристое вино Casa Defra, Prosecco ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:44,849,849,в5075,"Игристое вино Casa Defra, Prosecco,  200 мл",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:45,2190,2190,в34381,"Игристое вино Casa Defra, Prosecco, gift box ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:45,609,609,в29424,"Игристое вино ""Наследие Мастера ""Левъ Голицынъ"" Брют ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:46,199,199,в56295,"Игристое вино Наследие Мастера ""Левъ Голицынъ"" Брют,  200 мл",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:46,3190,3190,в247755,"Шампанское Henri Martin et Fils, Cremant d'Alsace AOC Brut ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:45,11990,9990,в126871,"Шампанское Moet & Chandon, ""Nectar Imperial"" Semi-Sweet, gift box ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:46,11990,11990,в205213,"Шампанское Moet & Chandon, ""Nectar Imperial"" Semi-Sweet ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:47,2090,1390,в71013,"Игристое вино Codorniu, ""Nuviana"" Brut, Cava DO ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:47,2340,2340,в89811,"Игристое вино Codorniu, ""Nuviana"" Brut, Cava DO, gift box ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:51,479,479,в199153,"Игристое вино ""Меланж"" Брют белое ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:52,919,919,в224800,"Игристое вино ""Chateau de Talu"" Brut ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:54,639,639,в146102,"Игристое вино Инкерман, Кокур Белый Зеро Дозаж Экстра Брют ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:53,3000,3000,в121404,"Игристое вино ""Tholomies"" Brut, Cremant de Limoux AOC ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:54,3540,3540,в188670,"Игристое вино ""Tholomies"" Brut, Cremant de Limoux AOC, gift box ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:57,809,809,в186010,"Игристое вино Myskhako, ""Quintessence"" Sauvignon Blanc Brut ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:58,739,739,в234223,"Игристое вино ""Эндемы"" Ареал Рислинг Брют ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:59,1349,1349,в35469,"Игристое вино Абрау-Дюрсо, ""Виктор Дравиньи"" Красное ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:03,1129,1129,в160501,"Игристое вино Peter Mertes, ""Light House"" Sparkling Alcoholfree ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:58,1360,1360,в94765,"Игристое вино ""Chateau Tamagne"" Brut Blanc,  1.5 л",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:01,649,649,в57823,"Игристое вино ""Chateau Tamagne"" Brut Blanc ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:04,209,209,в66861,"Игристое вино ""Chateau Tamagne"" Brut Blanc,  200 мл",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:04,1249,1249,в81880,"Игристое вино Абрау-Дюрсо, Брют д'Ор Блан де Блан, 2012 ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:07,1329,1329,в81884,"Игристое вино Абрау-Дюрсо, Брют д'Ор Блан де Блан, 2013 ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:08,609,609,в139534,"Игристое вино Kuban-Vino, ""Fleurs du Sud"" White Brut ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:03,10490,8990,в2846,"Шампанское Veuve Clicquot, Brut ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:05,5890,5890,в2845,"Шампанское ""Veuve Clicquot"" Brut,  375 мл",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:07,11310,11310,в2847,"Шампанское Veuve Clicquot, Brut, with gift box ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:10,12490,12490,в2848,"Шампанское Veuve Clicquot Brut with gift box,  1.5 л",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:12,22490,22490,в205210,"Шампанское Veuve Clicquot, Brut,  1.5 л",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:13,1829,1829,в140830,"Игристое вино ""Valvasore"" Prosecco DOC Brut Millesimato ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:14,609,609,в139535,"Игристое вино Kuban-Vino, ""Fleurs du Sud"" Rose ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:10,1770,1770,в72957,"Игристое вино ""Mastro Binelli"" Moscato ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:12,2720,2720,в29385,"Игристое вино ""Mastro Binelli"" Moscato,  1.5 л",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:15,2890,2890,в108811,"Игристое вино ""Mastro Binelli"" Moscato, in tube,  1.5 л",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:17,2410,2410,в116592,"Игристое вино ""Mastro Binelli"" Moscato, in tube ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:17,859,859,в202072,"Игристое вино ""Эндемы"" Пино Нуар Розе Брют ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:18,809,809,в186009,"Игристое вино Myskhako, ""Quintessence"" Zinfandel Rose ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:18,209,209,в66862,"Игристое вино ""Chateau Tamagne"" Semi-Sweet Blanc,  200 мл",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:22,649,649,в57821,"Игристое вино ""Chateau Tamagne"" Semi-Sweet Blanc ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:22,919,919,в182785,"Игристое вино ""Эндемы"" Совиньон Брют ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:22,3490,3490,в46218,"Игристое вино Louis Bouillot, Brut ""Grande Reserve"", Cremant de Bourgogne AOC ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:26,4010,4010,в106361,"Шампанское Louis Bouillot, Brut ""Grande Reserve"", Cremant de Bourgogne AOC, gift box ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:26,199,199,в56295,"Игристое вино Наследие Мастера ""Левъ Голицынъ"" Брют,  200 мл",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:29,609,609,в29424,"Игристое вино ""Наследие Мастера ""Левъ Голицынъ"" Брют ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:26,219,219,в187475,"Игристое вино ""La Petite Perle"" White, in can,  250 мл",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:29,659,659,в187579,"Игристое вино ""La Petite Perle"" White ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:30,2990,2990,в128921,"Игристое вино ""Mastro Binelli"" Prosecco Brut DOC ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:27,1390,1390,в72949,"Игристое вино ""Mastro Binelli"" Brut ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:30,2720,2720,в72950,"Игристое вино ""Mastro Binelli"" Brut,  1.5 л",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:33,2890,2890,в108810,"Игристое вино ""Mastro Binelli"" Brut, in tube,  1.5 л",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:35,1649,1649,в115551,"Игристое вино ""Mastro Binelli"" Brut, in tube ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:54,2150,1190,в145806,"Игристое вино ""Tete de Cheval"" Semi-dry ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:57,1830,1830,в181723,"Игристое вино ""Tete de Cheval"" Semi-dry, gift box ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:57,2340,1680,в69297,"Игристое вино Schenk Italia, ""Fonte"" Prosecco DOC ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:57,649,649,в57821,"Игристое вино ""Chateau Tamagne"" Semi-Sweet Blanc ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:00,209,209,в66862,"Игристое вино ""Chateau Tamagne"" Semi-Sweet Blanc,  200 мл",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:56,2299,2299,в12654,"Игристое вино ""Cinzano"" Spumante Prosecco ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:58,1080,1080,в73274,"Игристое вино ""Cinzano"" Spumante Prosecco, gift box ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:00,1770,1770,в213309,"Игристое вино ""Cinzano"" Spumante Prosecco,  375 мл",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:01,1339,1339,в46483,"Игристое вино Абрау-Дюрсо, ""Виктор Дравиньи"" Полусухое ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:02,859,859,в90330,"Игристое вино ""Золотая Балка"" Белое полусухое ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:05,3430,3430,в246603,"Игристое вино ""Mondoro"" Rose Secco ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:06,1890,1890,в12652,"Игристое вино ""Cinzano"" Asti Spumante DOCG ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:09,1229,1229,в12653,"Игристое вино ""Cinzano"" Asti Spumante DOCG, gift box ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:11,1339,1339,в59317,"Игристое вино Абрау-Дюрсо, ""Виктор Дравиньи"" Полусладкое ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:16,609,609,в29423,"Игристое вино ""Наследие Мастера ""Левъ Голицынъ"" Полусухое ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:15,639,639,в89963,"Игристое вино ""Золотая Балка"" Белое Брют ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:18,469,469,в145394,"Игристое вино ""Золотая Балка"" Белое Брют, в подарочной коробке ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:07,2150,1190,в145805,"Игристое вино ""Tete de Cheval"" Brut ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:10,2310,2310,в154658,"Игристое вино ""Tete de Cheval"" Brut, gift box ",Шампанское
